,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price,processor_speed,processor_series,cpu_brand,full_hd,touchscreen,panel_type,screen_width,screen_height,gpu_brand,gpu_series,gpu_model,ssd_gb,hdd_gb,is_flash_storage
1248,1279,Lenovo,Notebook,15.6,8,Windows 10,3,47899,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,0,1024,0
1249,1280,HP,Notebook,15.6,6,Windows 10,2,29303,2.9,A9-Series 9410,AMD,1,0,0,1920,1080,AMD,Radeon R7,M440,0,0,0
1250,1281,Dell,Notebook,15.6,8,Linux,2,42943,2.7,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,1024,0
1251,1282,HP,Netbook,11.6,2,Windows 10,1,11136,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1252,1283,Asus,Notebook,15.6,4,Windows 10,2,38379,2.5,Core i7,Intel,0,0,0,1366,768,Nvidia,GeForce 920M,920M,0,0,0
1253,1284,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,2,33993,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,128,0,0
1254,1285,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1,79867,2.5,Core i7,Intel,0,1,1,3200,1800,Intel,HD Graphics,520,512,0,0
1255,1286,Lenovo,Notebook,14.0,2,Windows 10,2,12201,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,1
1256,1287,HP,Notebook,15.6,6,Windows 10,2,40706,2.5,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M330,0,1024,0
1257,1288,Asus,Notebook,15.6,4,Windows 10,2,19660,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1258,1289,Asus,Ultrabook,13.3,8,Windows 10,1,38841,0.9,Core M,Intel,1,0,1,1920,1080,Intel,HD Graphics,515,512,0,0
1259,1290,Dell,Notebook,15.6,6,Windows 10,2,24456,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,1024,0
1260,1291,Acer,Notebook,15.6,4,Linux,2,15398,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,0
1261,1292,Dell,Notebook,15.6,2,Windows 10,2,20193,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1262,1293,Lenovo,Notebook,15.6,8,Windows 10,3,47899,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,0,1024,0
1263,1294,HP,Notebook,15.6,6,Windows 10,2,29303,2.9,A9-Series 9410,AMD,1,0,0,1920,1080,AMD,Radeon R7,M440,0,0,0
1264,1295,Dell,Notebook,15.6,8,Linux,2,42943,2.7,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,1024,0
1265,1296,HP,Netbook,11.6,2,Windows 10,1,11136,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1266,1297,Asus,Notebook,15.6,4,Windows 10,2,38379,2.5,Core i7,Intel,0,0,0,1366,768,Nvidia,GeForce 920M,920M,0,0,0
1267,1298,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,2,33993,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,128,0,0
1268,1299,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1,79867,2.5,Core i7,Intel,0,1,1,3200,1800,Intel,HD Graphics,520,512,0,0
1269,1300,Lenovo,Notebook,14.0,2,Windows 10,2,12201,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,1
1270,1301,HP,Notebook,15.6,6,Windows 10,2,40706,2.5,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M330,0,1024,0
1271,1302,Asus,Notebook,15.6,4,Windows 10,2,19660,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
